Search String,Search Engine,Media Name,Media Title,Link,Time
tata profit,Google,Moneycontrol,"Tata Power Q3 net profit rises 10% to Rs 1,188 crore",https://news.google.co.in/read/CBMiuAFBVV95cUxQX3N5RkIta3VDQUFOcXZ4VFFONGdBRFlLbU94SkllS1NPZC1Yd1d3cHIybFBEWVB3clp5RmttNVZ2dDdPMzFISmRvM25DX0tSQTZ1TVJiSjExd0N4cGY1cTFnclFWalBFVFFEM1g5bnluN1RTWHExdEVISThkTHhzNkFuNWlFRmtrRUJEYnRjZkN2MWNndmZKUUMxd2lCXy1YT0pSU0NETUNkcDJGZ0hiRmx5NEctaDhk0gG-AUFVX3lxTFBkY2RuemNVbDJtMWZrbkFjbEJkcGo4dlMxOWVheUdMNmZZRnpWTW1pTkxIX0RFODBBTkZLQTA3TjNFZlVtVTQwa092V2xPUk9ZUnZtMGN3WExUQmNlX3Vha0h6a0NVRFFOZ3RzNVlfWEJRWlBUU2JPT0c4cjRLbjk3TWZIWTdyUE84a042RUtPUE82eUlJMGNySnNTN3VIUUg5Z2FObmFEM0Joc0p3ckVVSUdIeV9jUkNQbXB5N0E?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T10:35:28Z
tata profit,Google,Mint,"Tata Power Q3 Results 2025 Highlights: Tata Power Q3 PAT rises 10% YoY to ₹1,188 crore | Stock Market News",https://news.google.co.in/read/CBMikwJBVV95cUxQZDFRYU05bFk3VzloTDM0WkZ4MUQyckVaby13bl9nTXJ3bTkwbG1ZUzRiMGhSYm1EQWFpeUszRUowQUJFNHp4cG10SmpXRnFsVVlfZnNzS1Y3ZDBLTF9ocEdmR0kxSkRveXNQNXBuOTlmUUFDMXhjckRsNHdueUo2ZGl6OS1tRzZJbl83bDBiLVRNY1JLS2Z6cDZjQ0gtMHJ5bHlWS2JXT1AyTUI5VWR2MUJUR0UzLXJjUzFHaWlDMkNNTHFFZ3NfUFJaUmVLbFg5WjVndS1qNktnUTdEX3paOXkyS205dDBaUjFYQXR2NjIwOUJNY3d6OVpqdWRjNFdhSlh4UEtoOVl3QkhVeDE4YnljONIBmAJBVV95cUxQNnJjQXBFYWVOXzNWRlhRU0Rma1hFS25JdkgyQV8wbEhhaEFtUFpqWU0xRnd4Ym03VWhIcnFPWlpjMnpOSVJ0QVZKZUxHUUVIT2JhazlpdnV4Qnl2dXEzeDB6dVJYbXZLWlMzVzdZa2Y2b1IyYmpMbTB1Nk1Vc1FKdWN2ejFocGgtQXptQVZtQTZNS3d0cFVKWTNUVVlUMzZKMUdYQ3NFMWJqSi05X0FDX1ZvaDVGRHB3Nnc3Z1ZNZEtDRkl1QjZhcjVDQ1JRV2w1VVUyY2hFdk9MOHdMejkxVFRMa1lodV9CNzNEUEFvTWFFVkt4WUZtenA1RzhKN095T2xZSnJsbzk2TU5FTUhvbGZNVHJEYWh2?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T11:42:50Z
tata profit,Google,Business Standard,Tata Power gains 3% post Q3: Analysts split on outlook; should you 'Buy'?,https://news.google.co.in/read/CBMizwFBVV95cUxPdU9pTHlob2dhb09sb09BTlVseXJXX1MtSWotNFE0d2NSTWthb2JGQ1FKeEpvZjYtc0gtTkxiV184Snk1eHFEaWFDUXdYNGppLTcza0Frcms2SzlheWNTQUg3UUNDTnFuNVJUd3UyUWQybUVjSEJOZXhLMldPckRxQVhHUi1NQWVhTUoxYmhIR1Q4SnNmQk9FamdUbTBPSEZzTkFudWl2MzFBMzZkTWNjZzVQRTdPa3hfR3QzdU8xZ042UXcyTmxKZm1wR0ZaRGPSAdQBQVVfeXFMT1lsMmZsN0FHdHg5OXl0emprWG5VcXIxSDlFNHh5alEtdzFXb3dyVXU1Q1l1Zy1ZdDQzanlYMjFYbUdQcXVxOFg5aG9ZSGRiYm1fNU1GWGZhcHJhNVViSkV5RkQxRHBnN2VxWjVkc2FJd3VzeFI2bHo4VXd0OUJoRXFGMHlJV0JUdmdFTVp2MVRvNUVMLTd0TEd3N0ZzbU1qd09pdFF3a3F2Q2RHRUE2SFl6MEszREZZekVxT0duVVpKbXEwNF81YmR2cmtlQ1cxeV8zQTQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-05T05:25:37Z
tata profit,Google,CNBCTV18,Q3 Results Highlights: Torrent Power's net profit surges 31% to ₹489 crore,https://news.google.co.in/read/CBMi2gFBVV95cUxQdnlMUDg3WFBQSzRLRGtKVGFCVFpsdk9jMGkycjdTcFpqc2RzOVJBbC1uRENtODlJN21IUktFTWRTWEEwRTRjc2lYeWtYSTZEODVIVzB2eHhhdEo0ZHd2dzN0THFSbGJvTS1YdDlJRDRQYm9LUzRaSjhZSG5GX2tNSmdrZm8wUnlFRUlHUjg3R3pXcWJjVlgzTUVfaHA4OF9mT0d2bGtRWXdtdnVRdWNONlJHbzhuZllGeVZlTVh2eUhuU1hNUXBibmR6Vnh0cHBiTTZmUDNRSS1zUdIB3wFBVV95cUxNRGd4YmwtYndRcF9EcFNTYVhnSnJvZTMxeXotODRGUG9tUjk2TnJsdkdFVlNPY0JlNWRjbGVMUlZVVlktTEJSYnNiU2dBOWdIMUJHOTN4c1ZjOW1zcFNaUENaUjZZYUNGcFFrVlV6dTRfcDN5NmFSWkFkZ2pEdy1nTy05OWM2YWZZaHVHWHZ4QVNyR1dWVTZaSVNYSGJUeHJ4VFV4Ml8tRWlTYXIxV1IyTWhnelN6YzJSQUdzMkR0Z1NkdFFHQlllYXlSRE1IckFNU204UmZzUkJ0ZmhwVWxJ?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T18:54:28Z
tata profit,Google,The Economic Times,"Tata Power shares jump 3% after Q3 profit rises 10% YoY to Rs 1,188 crore",https://news.google.co.in/read/CBMi3wFBVV95cUxQTDBHNjlhNlhkVXEwRmtHTlZGQVhVcndpTHdmWXZBLXd6U2ctLUpqNWFCd3U3Zll5S1YtRU05eDBGeEw2eHUxUEtUMmlOanB1ZXI2Qy1FSC1UdXZ5a1BOMVRkWVBuNDRYUmpjZXdjbjlkU0FJOTVJN1dlTVhNSVh3a2h5cF9OT0ppUEhldF92TEgxSzZkVVh2eVBBY09uWHpMekZsTmdhSjR5SVFxLUxOSl9nWTZuSmRoWEYtUE5DOXZGMGloaFJwQWs5LXdwTWRCRERzLW5XOXE3QW53WVQw0gHkAUFVX3lxTE9aU3h2WWVnbVBhYUlqOF9wakdCQWdpcXBaN01oNThCa1dpb3N5c1FtRVlfV3Fla0M5Mm95d1pfeUxEUFVFdUk1UjhnZzkya18wNEhJMDBzZ3ZPY1ZyMTJjQV9jSWFXSHlSX2pULWJIQUFyWjMtYW9qU3pLZTdDd1hBNDd1Y2tPX1NmeFk3SUFiTHFCc25TV2pWREZXMUgyQzI0T2UwN3VQYmFObWQ2RnZhYTQzX2lvRmsyR2g1NFFnaW9jSVZPRDZmWkpqWUhhOWtvc0RkTHcyQjR0U1pqS0NvdG15dQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-05T02:18:07Z
tata profit,Google,Business Standard,"Tata Power Q3FY25 results: Net profit rises 8% to Rs 1,030.7 crore",https://news.google.co.in/read/CBMizgFBVV95cUxNMWJkYkhvSXk0WHk2QnBvZWJGWkprMnJBX0ZHWkJkaWtiUW4wY29ZYV96bkN4NnVUc2E5RGFPZWxIdnRZMWlMNWROVkVWdUw5YnhuMlRxUjZqM2JnSWtyeXpsei1CZnVUeUZhTnVTVFRTTWpuWGQ3bVU2NnlVUVBKMGRWTUdKWEozanNPdW1mUDVIY2FNWmVrMkxJaVBhQVMzSUY0SkphWkZYczlUeG5neWlzcEJTU1VJT3VmcXNmelBKZnU3aW55NlVHUzg4d9IB0wFBVV95cUxONmJLT1R2d0NQRTVTSEUzVnRjZFdmMTNQNXp1dXFCT2hINXhsQW8taDlCTzMtY1M4VHRwOEcyM0Rady11MzVUY284RDlxY0luSkNzcy1HUjN2TldVTVdVTnUwTGN1YXk2ZkpJVTBmaUQ1NGpBanMwM3JaY3BYbXhlOWZkOUYwY0FfUHM3V3F5SF9WYXphMDNWRGotQ3kyZ0ZmYk5nRWZPOXV1bGFqakU0OWJ4WTZDSG9uRGhDQWFUekJQUlFpUl9fOUptTzExQ2o3d0VJ?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T13:53:07Z
tata profit,Google,Mint,Tata Motors Q3 Results: Net profit down 22.5% YoY to ₹5578 crore; revenue up 2.7%,https://news.google.co.in/read/CBMi4wFBVV95cUxNdXE4REVWbzZ2Z1FMQnZvbldaN2dUTnlBZWRKc3dFWm1ZVGpTZTlodGNNRTQ3ZHQxOGJLMjYxVk5UNi1jdkdPQzh4MW9aekFJODNJRExHTDN3NzJMdWJmR01mUjU4NGRfVUZ4LVJtRWJPX0tzdS1IeC1RaVhkbldMTUM5NDRfYUYzeUZTd0RDRFdXQXhBajUtVzNVbmRlU0gzbFNidlNJd2VtR01rWFpvWWZWc1RaSFJUWktRTkpOY0RUcnRxems3NUV5ZEd6a0N4cng4SDNmZ3FnVU5yaFd3UDdGVdIB6AFBVV95cUxQYnRhMnpucVpGV1VfdFhucFBJQVFURjlWN0l2bVFFT2lMa2IzTzFMbi14andRUHRZSkJId2l1UUd4NFU2WWlXUlNzZUF4YTRKTzVhNVRmSHkyemNCUlpfYmtZYmZnNlNsS1lUZjFDZEJVQVlxUllYR09aelQtRk9ZVkRQQWVwa3hIRC1zV2YzUFh3T05zQm5nX29HYVRFY3Z5SHgtQWFWdkZvaHlQd080cTJhQ3AtM3Y0LW5PSWlXTFVCUHN4d2hBck9aOWVZMS0ydlF0Q0h2VDZxWmgtOFFyRHhVWm5IamJv?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-29T08:00:00Z
tata profit,Google,Moneycontrol,"Tata Motors Q3 Preview: Net profit may fall 7%, margins likely to contract on negative operating leverage",https://news.google.co.in/read/CBMi_AFBVV95cUxQcWFvYmdaTnI3U3EtTTlSMTNpZVFRX09HM3BlRUJlQUc2a3g5MFZLRnFJR3JPSlQ0Q0x6UkJjOTBNcFBxcFJQaUxLcXQ2am4tRnJlM0JBOE5tWFA0MEc0Z3JGQmlXZzdRaHhjbW5WeVhOUW9RM2JMS2VndXl5dk5NemR6ZEJfRkRVUlRhZzlmMWQwMGExOXN2TUJIS0pFNWpUcXBYa0hkT3hYS1IzbFBxUWdnODdYV3hNdlR4X1JXZ2pjM3VwaFA2Z05VWlRpdEloMHJSd25sdUk1NW5BUlhyX0h4NDFlMU9Nd29rcWZGZ2FkNklBazFJeVM4QkzSAYICQVVfeXFMUEhIMzJjSkdMd1hrbXhxOWZlMXFZVGg1ejJGWjhMaTNJQnpGcDU4R0d1ajVwRmtia0dtZ2dENkwwVDAtVjhGMzdUX3dZQlAweTFPSE40TUVxMDVPQzZUUFFIWVBlZHR1Sm5Yb2hUTW1kQURpY0UzY01GNVF5cVVqWExCQjllbHYwbExZajRIRWtFNGpFaVdCNWlOUXhTRXV6VXEtUzlrVmRtR1hFVnVEa0lCUUxJNEdlZ2ZuN21PcGFWNWh6VEhJLWJTc1RxX2lkYUJ4R2RoRWNPWjRwSk5mZ2dnOVhIc200OGYxRUVndlI4RXhjVW9ZZEpWYUFpaWFrYTdn?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-28T08:00:00Z
tata profit,Google,The Economic Times,"Tata Power Q3 Results: Net profit up 10% at Rs 1,187 crore",https://news.google.co.in/read/CBMizgFBVV95cUxPN1BFbm10MFk2ZXNHMnhzOGZNRFFyeDBhWVdOZ3RGb0t4aVBfb016TldKSjh5cHNabXZmTDZNUUF4VWVEQklvWXRGV0YxaVRoY1Ytb2NWakU5ZXl3cTNvTDROTFRtOENldXBxV0tTc1ZWNVNTWHhxNTF1amNpVVYxc1hkX0JsSXktMm4weDhmZ0s0aGpzS3VXLUl0SjBhSkdqOWdZdkc1aHZ2N1hfS0dlSWdjZWFxbUtKeHB6ZjZNUDJTYUttSFF3cFRmdllKQdIB0wFBVV95cUxPWlZuWjFYTG9uVFdCNW5RN0VLRFY1RHRZNmppaHF5ZnRHLXlUVTlZQ25IS0h5bW5pREcweXo0aEZGYVZXLTZhT3FSaUtNNGtaRkVyM2tXdTNhYkNGM3VpdTJQa3N3U3pyTGFZUVZQZjR3UTItMm1ZMnduXzJmTlM1QU5xRnhoOU9wMXJMVUZDTXZ3Mk5hWHEtR1BKQklnd2RJR05fdjEzN0NkZ1hsTW5RN2FZRjhBNFgyTjBWVUdseWtfallZYWRpTC1zXzdrbzJ0Y3I0?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T12:05:33Z
tata profit,Google,Business Standard,Tata Steel Q3 results: Net profit down 36% to Rs 326 cr on subdued prices,https://news.google.co.in/read/CBMi1gFBVV95cUxOSmtXN2Z1b0JJd3dOLU5oc3B5Yk82a0ZycWJFaXZqX3VHcWVNLXhCbnJ5M2U2UXdzQS1UOFQwSTVWVU1zOVdsUkZ0Y1VmMDBzN25DVmtmVG1QeHN2SG9wRFp3eUxmN0NFZDEwQU53V29MeU8zLXhiQlZmdmI1OGFVUEhMYVhnSkV5UmU0NUxCNEh3ZE5lTGZhMnVNWWFIUzY4Ul96VkFOTG9KTzV5R1haR2ltVXJ4TnpnVl9XQXFOYlhna3hjVWZYdC1oMzRyaFFxTzFENDRB0gHbAUFVX3lxTE02SElZaFdJRTk0UG81UFdPY1k4Z3hzTnFWOHdJZ3RxQ1E4VjQ0V3VoMmFyMzFqOFpJWDE5d1FiVkNVOVd4NFhhSkhaeFhTbGtNSE9QeE0xdHN5bnlZVEIydGh1eXE4NE9vZF9JTHVVdlRra2JqaEV1dFlIWTVQbXRHSnlKVzVQRVNfekRWRGlpdkhIQVltVk5PcGRoakNNQktnRG1DeWVVMzdyMTlNYWpCX2xSdG9WbXdlb2dwbWVYWGxsaDVFUjNPVHlBSThXb1RXRWRuNGNGZzZ4cw?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-27T08:00:00Z
tata profit,Google,Business Today,"Tata Power Q3FY25 Earnings: Profit Rises 10% To Rs 1,188 Crore",https://news.google.co.in/read/CBMiywFBVV95cUxNd0tFMG1lUEZuTmRrQU1BQ19VTWxjTkpwVDdCNkZFU1F2NUNDLWRJUmdWVWRnbjJ0NEVUbXZfdEJWemt0S3A1UlB1VEhTTHdtbkVRYy1pN2tQSHRqdkJxaEVhVTc5ZHk0VmFaMEtJaDUwcUZFUGg4R3YzOC11YllrSmVmcjg5QUJUd001MXJvbzkxdVpQY0NSZGpEV2dxLWxycjItVnBZZEhxT1pITS1hVnlObkhZTjRxWFBiZWRsd0xBNm8zbEl2VS1SSdIB0AFBVV95cUxNZnQwZjlmeFdlWmt3Vk95RFJLeVVDZWoxRzZIS2hRWGJURzE4RS1nT0c0cVdydG90Rkd1Nm9aNklKcm1ZaVZnd3RnNENPeHBYOHZZMjFiaDVLRU12MGM4M1VkdDV4MWpPbmVOaFJ6MXRTWk1nRUhZSXdrYVRoVFYxeGFXLXRzN1FfZ3hPeDNReVN5V0E4X0o0dGxDUnBSelIySkl5cnp1OXB1VjZVSHhRQ21XSXAzZ2dRdWRETEVNeFJwTWJnSzZLS0NLVTNGMERk?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-05T09:34:39Z
tata profit,Google,Mint,Tata Consumer Products Q3 Results: Net profit drops 5% YoY to ₹300 crore,https://news.google.co.in/read/CBMi2gFBVV95cUxPS2tRV2Jzbmd4RThtQXdObTNyeFk2VWY1UGhFN1VRZ0lBY01IcVpKMkFiTGM2T0JsSjdrZzRLZ0pyMDhVNWNxWVp5aDJQNnN4Qlg5am5oNmJCX3ctTUF0UXljSDR4c0FvTGlRMTdZb0gwYkE0dE5WaDBnWm1PRjRhR2pkYzFFR0JZeHdicUVFQmNNUHlaU2VpaS1zaUdLZl94WFFPVl84UmxHMU5TWTZzaFFzSkc3clJwLWlpYnFMTTVvRmNvLVcxcllkLU5MX0h5V1ZGOS16OEhSZ9IB3wFBVV95cUxPMkI3UEdPVmprc3V3ZTh4c0dzc0Y1M2lxM1NUTnQ3ZmdFTlVOc0RDdFhuRW83YkpPdHgxVTR4THRpcXB5a0JrQ2JjNVdwbEJrek5yQnM5SW9xSkJtb0JrQXlVQzJTV1E0QVhQa3dYWkw2VGo3LXd1SzE1Qm5BbFNZRk5jMFdWS215bjRCRmdyRUxtTkthNUlNYWdzMkJPVnRocmJFMXExcW44bFJ1Z1RzYU40U2s4cnRwWWtJaTNtaGVBWEppWm1tVkU2cUVmcG83U2s0VndKSmtUT3BvM2FR?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-30T08:00:00Z
tata profit,Google,NDTV Profit,Tata Power CEO Projects Strong Profit Growth On Robust Order Pipeline,https://news.google.co.in/read/CBMiqAFBVV95cUxNMWNnenhLSk9xNW9TY0ZJX0hKQzVXT3N1dVJlX2hQaUZ5ZFpnYjVjdTZ2cGpjQTZVbDNWY3ZXdElaRzRBLXY2b0wxUlhyVFZzcUZ5MU4wWjJqX1QtQUFfLVNCUkN1djN1X2lsWmJ0LVdKdEJyWE1MWTd1ZzN3YWFzUk1xZm9pTnBfUDZjMDZFS1E0eWRMbENReU5HNmVMQkowc3NEOTBoWWHSAa4BQVVfeXFMTUhzdnEyNDhVWUxQNXcwelJDOV96SlBiX3A0T3ZyYTEzV0JweWFIZTZFZDRaV1NPcW5qYWw5WGNkZG1DSXJQSnVmTUtrYlN3dHJ5WkZHMUY5dDNGUG5wWjBaeHJlSm0xdW5ydHRSU1NTR20xSHJiOUM2YVRlOVFIRko5VFE1RldLbzFRRFpkZGxOcjZyT2x1eUFGOWJ0c0JteDg1dnRNdUdSLTRPUm1R?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-06T03:31:32Z
tata profit,Google,NDTV Profit,"Trent Q3 Results: Profit Up 37%, But Misses Estimates",https://news.google.co.in/read/CBMitgFBVV95cUxPMDNJc1NFVlhYenRvN0RKSWJaVV9ZRUt5aHp3bjktaVZ1c2RxX3JTd1BKSmlmR294Tjd0dVhWVUN3aFRmdFExZVB6U1dVdnNvSHoxaXZUOThTaTdhLTg3cWMwVU1FWWJwelVqaktPQ09yOVVDRDdIeGRqZU9ud2gzMkJLYTNnWVRUNVZhZ3RFb0lQbmxyTVhudmtUNmpDTmNpbGpaWFoxWVRibDkzVUtfWERhQ09jZ9IBuwFBVV95cUxOZDdrWmQ5aXdjQjFKSE5SbXJDOEpQYkswX3BWVVY2NTk0Y2tvMm1VcWxTSTFBeUtZMVBOSi1rTEptSFM5ajNEUGN5anNWeGFPX2V2N2duSlJHLXBWVzdOaUtJWi1DUjh6eTF4QXRUUHhDaEVkbjFzM1RELUVlVW5mZEk0WHdqQWZTQXQtUmt4NXQ3MW1BZlJQcUVkRElIQlpHYjhJbDZkRG50OUdxcmgtWEVTSGRiMk53YmNV?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-06T07:41:00Z
tata profit,Google,NDTV Profit,"Q3 Results Updates: Asian Paints, Titan Profit Slips; Lemon Tree Hotels Profit Nearly Doubles",https://news.google.co.in/read/CBMi8AFBVV95cUxNU1M3Q0dFUm9PdlVMSFFDSENqUWswZ2ZNMHpWS0ZpYWcxcElLSEZhVlVQZDZTVDUyTUR0RFd4ckcxMGlmS0FOUEg4ckd0VEVzREs1YU1CY1M2ZUFYUkV1bkc3ZkVlSDlXSzh5b0EwVEhGQkszajM0RXNTVlNCZnBveS16elNaaHVhOUhzRDJKX3BvZmc5VVFfSm1SRTBaUE9KdndqVHBpc0ZlUzRia3R1ck9NcW9TZ2RRZU9hay00M0ltUjgyOEF5ZVRtTDRpQ3VoSF8wOUl1MF9CVmRsUFBtdUVjX2xwMFZ3RmgtbzhCaE3SAfYBQVVfeXFMT0NqUEZ2RV9MV3R5NjhJejEzOHRxblBEYTR1VXZBZXU4dW1ZOUhYU0xsc2lscnBNOTFvdS03cjRSNXRON1huWDV6R2pxVmdjdnhteEVreXBOSFo2dEp6dWd3cVFOZmtVeHEtMnpLcjJWaV8xd01fczVmMTAzelhNMXVrOVZuUkdVUFhLLURLUy1qNnVaX01xZGVESC0zZXo1MmFNT244QmVsRWN2RWZ6QW13WndrSTVkcjRwVjFnbUg1UzJfcGV5b1B0SmRrQlNEX1N2by1jY2R2NXI3bjZ2RDJqVDhRMGZsS2dTLUNPQmM3Z3ZBMjRR?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T16:05:58Z
tata profit,Google,Construction World,Tata Power Q3: Net Profit Up 10.3% Y-o-Y to Rs 11.87 Billion,https://news.google.co.in/read/CBMi3wFBVV95cUxOV01NWUpLN3BnSjd4NGJXR1NkbS1KMUd0WGZpbUZlWER6MnR0c05xWkFtNVpyUGgta2stX18wdGpFT1NEMmtTWFRtSElRb1U3VjJYa3FvWE51VENUZjBWeVVualBVRTlkMmp3U1doVWNwWG1VQ2tXNFJGc2FvQzhTU0JSUEctX2tKQVVSUVl0bVMzMTNHaVJGSFpxSUVza1htUmNieDhpZjdQSnNyWlEtWnZmV29MLUc4WmJMaTVZOTdKNTF1cFNPVXVLWjJVZ3czZDBvM3pnWWIyTzNvbDBR?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-06T09:00:18Z
tata profit,Google,Business Standard,"Tata Power Q3 results: Net profit rises 8.2% to Rs 1,031 cr, revenue up 5%",https://news.google.co.in/read/CBMi2gFBVV95cUxPdTJtSk5tMHYtWDV6RUhPSVZQaFpKcHdqVWhmeDROZGdzN0laRVRHVWU5LTJoemhQbmNmY3ZCc2xsanJRSERCZU91LUs5dFVHSVBMMlFxUzFfbmpuWUhWcmtnSWJyMk8teHkwcFlmYmNqbk5aTlRTMEtMUzhVYzNaWEhGTGtzVDBacGstMy03SUtua2ZYSWhsaDVCMi1QYWo4QkVSSzlSUE1RWGRibVEwdW9CVGM2OFZJYldDOVdzeFpydVRZSWQ0RVZJYXpNbWxPR210bTBlM0ozQdIB3wFBVV95cUxNOVFvWVFUNVpJRmwySDBvcE5LT3hKS0c4RmNQN3VYMGlfSFE5R2NNaE9RUzA2eE8wTG9Gck5CRl9WRl9WbG85V0drNWtNM3ZZaDZYbC1oNWQ4QjRXQkdBYXptQm8yOEpuZjROb1FYRC1iOXFwSFVjVjM1NGpyNnpwMGVweVd2b0w1Ri1weEw2RVN0SHktbnFkakxEaG92ZTI3eTdUYkRQanhlYnpINjdjNDhOUV9uYkMwWTBkbWpoV1BDMzZ3Ykdha1VOcTlrM3pFVFlDZWxOSDkzcUZ3NWRj?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T10:57:00Z
tata profit,Google,Fortune India,"Tata Power Q3 profit up 10% to ₹1,188 cr, clean energy capacity near 16.7 GW ’",https://news.google.co.in/read/CBMivgFBVV95cUxNUlplTXE5OE92d1ZNOTBZYjA4NFhNUDhnR3F1Ny1RWm1MUjhXOEswRDVwR3d6V0dqVkRMcVZtdzhZOHR6MDZHbDBPMzBUb0ZKdG9VNURscW04Yy15X0RwZFRybHc1aW9RMk1oeE5VME5LdVhza1JJcTVxSHlYcjdKbGhueWpoanplSlVjYlMxTWtzbmRJQzV2dXVZeF84XzBMT0hzSjdjNWZhUDIxQ2FHS3RmZHJnYm12Rlk3QjNB0gHLAUFVX3lxTE5lQ3BaMzlQakZJY3c3VDRMNjhDSW5lZ2FFRHpYUXVTWVpmOU5CcGs2X2hxM2RTOGNRWWF5ZW9LQUh6U1JBU1JTNS1xU2g2V0xzbW9WUEgwSEJEUWxnRDdzZDlXTXpNQllPdlE5T2hKOERha2RYRVJ0UFFVRWlQc1A0c1N6V1pBVmpoaE9WNmJTenY5a2FXa3BBMDhMaHpHVFE0Z1g0NnN5YVgxRGxKT1I0RENOV0RSdS1qWWdydV80WmhWa3VQd0N1MnU0?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T12:03:37Z
tata profit,Google,BusinessLine,Tata Power Q3 net profit rises on lower tax outgo,https://news.google.co.in/read/CBMitwFBVV95cUxQY1hzQWZYLXFHc0w5MU5UdDM3eXZ5cTRlSWliZEdiZmVkdmpoeklNaDRDdW1Hb3pGQmpXZXdiTEdsTHFLRnZDXzVGUlFwSW5BLWFWUUhtSGFWcFhMblptcFN1Y1Q4ZmpKZTFjTDQ3UDdVd0pPV2xvOHBhX0NiTmFSTlVpWU92dlNVeFZrcFVQT1FvNExHYkk5Vm0yaTUxQ3hMT3dqUVhJckRTOGdubEdoY1RHZWx3R2_SAb4BQVVfeXFMT2hwaDVjbThXcVpQMUs3SVQyUGRBOUFBaHpWMGpiX21KUlFfQW5oVm1PWlZMRlozR0dWWTBuRGwyV0FFSFdqZHBzTU9KRmg4aVFpOENuVlduRmxMcVZhTWZqeUNud3EwakZUdVJScWJoQjctS3BHb2F4aGtoS3Ayai1KMVdlTjUzMHVGRzIybm53Wmhjd3JPcTVhckV6ejh6cXhRaFFlRjdCeGhrQS02eW9tZ3ZZZS12cDMyeWw3dw?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-04T13:51:08Z
tata profit,Google,CNBCTV18,"Tata Steel Q3 Results: Net profit surprises, revenue down 3% on-year; margins steady at 11%",https://news.google.co.in/read/CBMiwwFBVV95cUxPUm42QW1aZEFiYktiZDFNQmFnd0xfc2lXdzdBRi1wdW5sQlY4LTR2NGlpMU1IZ194VHl3bUFhV01kYnBvRFJZRHlONjRpXzdaVG1CRzBrczBhWTVaT3RBbXVSaVN0aHlwODZQZE85aFJTNVJUeWY2RXlNSGJMckxUUTJJVFRhMDVIeGUwWjFMX1hOX2VaZk10T005U1Blc0lRSk1RVl9McGNJS0tQdGh3NTg2THNSa1hFNmYzbFRycFEtWGfSAcgBQVVfeXFMTlZQRE1pVmNLc1IxOXdjeGFDX1VWVFg3YlhaMVE2bmZJVnNnMHY0OU5laGpzdmFSSFZFZXE2TXVrWHMycFBzQVl2Zi1SaWpEdnlVLXN5enJoYjRGVXRwdFZ1MzdYZDhfWGtfVnNVODlFR0x3NDFSX1lMc3BHTnN5cWZlM21KTUV2amI4cmIzMmlGOFNOS0FTdUttRU4tOHJrcV9mMF9BTUhfVndkX0djTXpVSmE3X2gxeDRUYkxWbm5CaG9BOUR6WFE?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-27T08:00:00Z
tata profit,Google,Bloomberg,"Adani, Tata Profit Misses Add to Alarm Over India Stocks Outlook",https://news.google.co.in/read/CBMitAFBVV95cUxQRXZhQlJWRUczVjd4RzN4bWlGOGhNSXlDZ3h5WWVwLXBTSXZ4QlVwRmFMRWZ6X3QyS1B4OTNzamx0aE4yOEpCMFlKX3NISzhzMGV5ZzNPWUstNzN0Z0Rfb2JBMDB5bEt1RDlDc0xHZ1FlUV9WR2tjcE9idnRPMnljakZMNjYtbzE3Y28zZVcyTzhVbk5kMWNoWFJkcGNycFhUc2pfNGhFd09tUTEzWm9JRFVhckw?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-02-05T04:17:00Z
